,time,0,mean0,std0,distance,posX,posY
0,2023-07-14 15:24:43.685000+02:00,-55,-55.05,4.718106221333882,0.5,0.5,0.0
1,2023-07-14 15:24:45.689000+02:00,-50,-54.85,4.847951276461777,0.5,0.5,0.0
2,2023-07-14 15:24:46.690000+02:00,-56,-54.85,4.847951276461777,0.5,0.5,0.0
3,2023-07-14 15:24:47.692000+02:00,-47,-54.25,5.045842478297304,0.5,0.5,0.0
4,2023-07-14 15:24:50.699000+02:00,-48,-54.1,5.190071493270893,0.5,0.5,0.0
5,2023-07-14 15:24:51.701000+02:00,-56,-54.25,5.199949392466289,0.5,0.5,0.0
6,2023-07-14 15:24:53.708000+02:00,-54,-54.3,5.192099261073705,1.0,1.0,0.0
7,2023-07-14 15:24:54.709000+02:00,-61,-54.7,5.391025681142397,1.0,1.0,0.0
8,2023-07-14 15:24:55.713000+02:00,-65,-55.5,5.680066715694177,1.0,1.0,0.0
9,2023-07-14 15:24:56.714000+02:00,-55,-55.6,5.651269070329526,1.0,1.0,0.0
10,2023-07-14 15:24:58.720000+02:00,-61,-56.15,5.612720514950603,1.0,1.0,0.0
11,2023-07-14 15:24:59.722000+02:00,-61,-56.2,5.653131409833147,1.0,1.0,0.0
12,2023-07-14 15:25:00.723000+02:00,-62,-56.15,5.593934685278144,1.0,1.0,0.0
13,2023-07-14 15:25:02.726000+02:00,-62,-56.05,5.462551938811248,1.0,1.0,0.0
14,2023-07-14 15:25:03.729000+02:00,-68,-56.6,6.081897210921154,1.0,1.0,0.0
15,2023-07-14 15:25:07.739000+02:00,-58,-56.75,6.077352262812793,1.0,1.0,0.0
16,2023-07-14 15:25:08.740000+02:00,-65,-57.6,5.977149470230243,1.0,1.0,0.0
17,2023-07-14 15:25:10.745000+02:00,-60,-57.5,5.916079783099615,1.0,1.0,0.0
18,2023-07-14 15:25:11.747000+02:00,-62,-57.75,5.998903408562531,1.0,1.0,0.0
19,2023-07-14 15:25:12.752000+02:00,-59,-58.25,5.637048499833373,1.0,1.0,0.0
20,2023-07-14 15:25:13.754000+02:00,-61,-58.55,5.614595640874445,1.0,1.0,0.0
21,2023-07-14 15:25:14.755000+02:00,-58,-58.95,5.246301955713788,1.0,1.0,0.0
22,2023-07-14 15:25:16.760000+02:00,-70,-59.65,5.742500830602785,1.0,1.0,0.0
23,2023-07-14 15:25:18.763000+02:00,-59,-60.25,4.9190820709816,1.0,1.0,0.0
24,2023-07-14 15:25:19.766000+02:00,-54,-60.55,4.273233707134382,1.0,1.0,0.0
25,2023-07-14 15:25:20.767000+02:00,-60,-60.75,4.140620345081791,1.0,1.0,0.0
26,2023-07-14 15:25:22.773000+02:00,-66,-61.35,3.977237867242989,1.0,1.0,0.0
27,2023-07-14 15:25:23.775000+02:00,-68,-61.7,4.243881044019667,1.5,1.5,0.0
28,2023-07-14 15:25:24.778000+02:00,-57,-61.3,4.293201479941095,1.5,1.5,0.0
29,2023-07-14 15:25:25.780000+02:00,-62,-61.65,4.029823033857753,1.5,1.5,0.0
30,2023-07-14 15:25:27.784000+02:00,-58,-61.5,4.110320771193563,1.5,1.5,0.0
31,2023-07-14 15:25:29.790000+02:00,-62,-61.55,4.110000640286797,1.5,1.5,0.0
32,2023-07-14 15:25:30.791000+02:00,-55,-61.2,4.360106227580866,1.5,1.5,0.0
33,2023-07-14 15:25:31.794000+02:00,-68,-61.5,4.616902584383191,1.5,1.5,0.0
34,2023-07-14 15:25:32.795000+02:00,-65,-61.35,4.439950213092127,1.5,1.5,0.0
35,2023-07-14 15:25:33.798000+02:00,-70,-61.95,4.762518130922801,1.5,1.5,0.0
36,2023-07-14 15:25:34.800000+02:00,-65,-61.95,4.762518130922801,1.5,1.5,0.0
37,2023-07-14 15:25:36.805000+02:00,-61,-62.0,4.7461896074086285,1.5,1.5,0.0
38,2023-07-14 15:25:37.806000+02:00,-67,-62.25,4.876096367943693,1.5,1.5,0.0
39,2023-07-14 15:25:38.808000+02:00,-69,-62.75,5.035400992760629,1.5,1.5,0.0
40,2023-07-14 15:25:39.810000+02:00,-64,-62.9,5.025199655630348,1.5,1.5,0.0
41,2023-07-14 15:25:41.814000+02:00,-60,-63.0,4.941766144970738,1.5,1.5,0.0
42,2023-07-14 15:25:42.816000+02:00,-63,-62.65,4.659737964171037,1.5,1.5,0.0
43,2023-07-14 15:25:44.820000+02:00,-64,-62.9,4.587167455321191,1.5,1.5,0.0
44,2023-07-14 15:25:45.822000+02:00,-56,-63.0,4.400956833761446,1.5,1.5,0.0
45,2023-07-14 15:25:47.826000+02:00,-67,-63.35,4.428080254110364,1.5,1.5,0.0
46,2023-07-14 15:25:48.828000+02:00,-57,-62.9,4.598626797322504,1.5,1.5,0.0
47,2023-07-14 15:25:49.830000+02:00,-66,-62.8,4.502630809929491,1.5,1.5,0.0
48,2023-07-14 15:25:50.832000+02:00,-70,-63.45,4.559258942554498,1.5,1.5,0.0
49,2023-07-14 15:25:51.835000+02:00,-69,-63.8,4.708335274025375,1.5,1.5,0.0
50,2023-07-14 15:25:52.837000+02:00,-56,-63.7,4.85689959585439,1.5,1.5,0.0
51,2023-07-14 15:25:53.838000+02:00,-62,-63.7,4.85689959585439,2.0,2.0,0.0
52,2023-07-14 15:25:54.840000+02:00,-62,-64.05,4.4304567900410765,2.0,2.0,0.0
53,2023-07-14 15:25:55.843000+02:00,-54,-63.35,4.858795605583972,2.0,2.0,0.0
54,2023-07-14 15:25:56.845000+02:00,-72,-63.7,5.222421297686193,2.0,2.0,0.0
55,2023-07-14 15:25:58.849000+02:00,-65,-63.45,5.020746432239148,2.0,2.0,0.0
56,2023-07-14 15:25:59.853000+02:00,-64,-63.4,5.009464726106501,2.0,2.0,0.0
57,2023-07-14 15:26:00.854000+02:00,-63,-63.5,4.978902859487273,2.0,2.0,0.0
58,2023-07-14 15:26:01.857000+02:00,-68,-63.55,5.020746432239147,2.0,2.0,0.0
59,2023-07-14 15:26:02.859000+02:00,-65,-63.35,4.869615785124824,2.0,2.0,0.0
60,2023-07-14 15:26:03.862000+02:00,-73,-63.8,5.327189443639212,2.0,2.0,0.0
61,2023-07-14 15:26:04.864000+02:00,-70,-64.3,5.4202349919926025,2.0,2.0,0.0
62,2023-07-14 15:26:05.866000+02:00,-61,-64.2,5.463756178577826,2.0,2.0,0.0
63,2023-07-14 15:26:07.873000+02:00,-57,-63.85,5.696490147450448,2.0,2.0,0.0
64,2023-07-14 15:26:09.878000+02:00,-64,-64.25,5.38882860037416,2.0,2.0,0.0
65,2023-07-14 15:26:10.880000+02:00,-64,-64.1,5.349864730213182,2.0,2.0,0.0
66,2023-07-14 15:26:11.882000+02:00,-75,-65.0,5.600751829230745,2.0,2.0,0.0
67,2023-07-14 15:26:12.885000+02:00,-73,-65.35,5.878372492271537,2.0,2.0,0.0
68,2023-07-14 15:26:13.886000+02:00,-71,-65.4,5.924081096854195,2.0,2.0,0.0
69,2023-07-14 15:26:14.889000+02:00,-59,-64.9,6.0253848970746,2.0,2.0,0.0
70,2023-07-14 15:26:15.892000+02:00,-57,-64.95,5.951337753197304,2.0,2.0,0.0
71,2023-07-14 15:26:17.896000+02:00,-64,-65.05,5.915857369904432,2.0,2.0,0.0
72,2023-07-14 15:26:18.898000+02:00,-67,-65.3,5.885754434493325,2.0,2.0,0.0
73,2023-07-14 15:26:19.901000+02:00,-66,-65.9,5.250563879492517,2.0,2.0,0.0
74,2023-07-14 15:26:20.902000+02:00,-69,-65.75,5.108043193157027,2.0,2.0,0.0
75,2023-07-14 15:26:21.905000+02:00,-61,-65.55,5.216118742594156,2.0,2.0,0.0
76,2023-07-14 15:26:22.906000+02:00,-60,-65.35,5.35355268170487,2.0,2.0,0.0
77,2023-07-14 15:26:23.908000+02:00,-66,-65.5,5.326201371768768,2.5,2.5,0.0
78,2023-07-14 15:26:24.910000+02:00,-69,-65.55,5.355518550744488,2.5,2.5,0.0
79,2023-07-14 15:26:26.915000+02:00,-63,-65.45,5.384920465619949,2.5,2.5,0.0
80,2023-07-14 15:26:27.918000+02:00,-65,-65.05,5.083254241547483,2.5,2.5,0.0
81,2023-07-14 15:26:29.924000+02:00,-59,-64.5,5.114478931117232,2.5,2.5,0.0
82,2023-07-14 15:26:32.930000+02:00,-62,-64.55,5.083254241547484,2.5,2.5,0.0
83,2023-07-14 15:26:33.932000+02:00,-61,-64.75,4.843606746608298,2.5,2.5,0.0
84,2023-07-14 15:26:34.934000+02:00,-68,-64.95,4.893335962521397,2.5,2.5,0.0
85,2023-07-14 15:26:36.938000+02:00,-70,-65.25,5.014452795879648,2.5,2.5,0.0
86,2023-07-14 15:26:37.941000+02:00,-67,-64.85,4.487116058930919,2.5,2.5,0.0
87,2023-07-14 15:26:38.942000+02:00,-73,-64.85,4.487116058930919,2.5,2.5,0.0
88,2023-07-14 15:26:39.944000+02:00,-70,-64.8,4.420050011624654,2.5,2.5,0.0
89,2023-07-14 15:26:40.947000+02:00,-69,-65.3,4.2932014799410885,2.5,2.5,0.0
90,2023-07-14 15:26:41.948000+02:00,-67,-65.8,3.833371471968923,2.5,2.5,0.0
91,2023-07-14 15:26:42.951000+02:00,-59,-65.55,4.11000064028679,2.5,2.5,0.0
92,2023-07-14 15:26:46.960000+02:00,-61,-65.25,4.21619683950757,2.5,2.5,0.0
93,2023-07-14 15:26:47.963000+02:00,-69,-65.4,4.296877691386709,2.5,2.5,0.0
94,2023-07-14 15:26:48.966000+02:00,-67,-65.3,4.231461113834638,2.5,2.5,0.0
95,2023-07-14 15:26:49.968000+02:00,-69,-65.7,4.181412503725948,2.5,2.5,0.0
96,2023-07-14 15:26:50.970000+02:00,-65,-65.95,3.966637181078664,2.5,2.5,0.0
97,2023-07-14 15:26:51.972000+02:00,-61,-65.7,4.117996446919547,2.5,2.5,0.0
98,2023-07-14 15:26:52.976000+02:00,-66,-65.55,4.045465297550349,2.5,2.5,0.0
99,2023-07-14 15:26:54.982000+02:00,-66,-65.7,4.00131557313209,3.0,3.0,0.0
100,2023-07-14 15:26:56.986000+02:00,-76,-66.25,4.60977222864643,3.0,3.0,0.0
101,2023-07-14 15:26:57.988000+02:00,-74,-67.0,4.5883146774112165,3.0,3.0,0.0
102,2023-07-14 15:26:58.990000+02:00,-68,-67.3,4.4378752621164415,3.0,3.0,0.0
103,2023-07-14 15:26:59.992000+02:00,-76,-68.05,4.582288557157043,3.0,3.0,0.0
104,2023-07-14 15:27:00.995000+02:00,-62,-67.75,4.777964772622421,3.0,3.0,0.0
105,2023-07-14 15:27:01.997000+02:00,-71,-67.8,4.807888255116167,3.0,3.0,0.0
106,2023-07-14 15:27:03.001000+02:00,-61,-67.5,5.041929455236233,3.0,3.0,0.0
107,2023-07-14 15:27:04.002000+02:00,-71,-67.4,4.946024453511794,3.0,3.0,0.0
108,2023-07-14 15:27:05.003000+02:00,-69,-67.35,4.923359999452643,3.0,3.0,0.0
109,2023-07-14 15:27:09.013000+02:00,-73,-67.55,5.0728897609070485,3.0,3.0,0.0
110,2023-07-14 15:27:10.014000+02:00,-61,-67.25,5.280301028101356,3.0,3.0,0.0
111,2023-07-14 15:27:11.017000+02:00,-69,-67.75,4.919082070981576,3.0,3.0,0.0
112,2023-07-14 15:27:12.019000+02:00,-71,-68.25,4.700223958829791,3.0,3.0,0.0
113,2023-07-14 15:27:13.020000+02:00,-69,-68.25,4.700223958829791,3.0,3.0,0.0
114,2023-07-14 15:27:14.023000+02:00,-76,-68.7,4.995787699336487,3.0,3.0,0.0
115,2023-07-14 15:27:15.025000+02:00,-68,-68.65,4.9976310177396375,3.0,3.0,0.0
116,2023-07-14 15:27:16.026000+02:00,-60,-68.4,5.305409354710746,3.0,3.0,0.0
117,2023-07-14 15:27:17.028000+02:00,-65,-68.6,5.0824776386490935,3.0,3.0,0.0
118,2023-07-14 15:27:18.030000+02:00,-73,-68.95,5.134762844930991,3.0,3.0,0.0
119,2023-07-14 15:27:19.031000+02:00,-69,-69.1,5.087652752135838,3.0,3.0,0.0
120,2023-07-14 15:27:20.034000+02:00,-68,-68.7,4.824280693588003,3.0,3.0,0.0
121,2023-07-14 15:27:21.035000+02:00,-69,-68.45,4.661996409942359,3.0,3.0,0.0
122,2023-07-14 15:27:22.037000+02:00,-65,-68.3,4.725073098849725,3.0,3.0,0.0
123,2023-07-14 15:27:23.040000+02:00,-72,-68.1,4.459171506716855,3.0,3.0,0.0
124,2023-07-14 15:27:24.042000+02:00,-70,-68.5,4.236433455284324,3.5,3.5,0.0
125,2023-07-14 15:27:25.043000+02:00,-70,-68.45,4.21120060390329,3.5,3.5,0.0
126,2023-07-14 15:27:26.045000+02:00,-73,-69.05,3.940010686600471,3.5,3.5,0.0
127,2023-07-14 15:27:27.047000+02:00,-69,-68.95,3.913203022427593,3.5,3.5,0.0
128,2023-07-14 15:27:28.050000+02:00,-74,-69.2,4.073017761342333,3.5,3.5,0.0
129,2023-07-14 15:27:29.051000+02:00,-80,-69.55,4.673272267288745,3.5,3.5,0.0
130,2023-07-14 15:27:30.054000+02:00,-76,-70.3,4.4259997383879295,3.5,3.5,0.0
131,2023-07-14 15:27:31.056000+02:00,-71,-70.4,4.417667877249681,3.5,3.5,0.0
132,2023-07-14 15:27:32.059000+02:00,-67,-70.2,4.479191656396983,3.5,3.5,0.0
133,2023-07-14 15:27:33.060000+02:00,-74,-70.45,4.5477004021118095,3.5,3.5,0.0
134,2023-07-14 15:27:34.063000+02:00,-67,-70.0,4.412899750790384,3.5,3.5,0.0
135,2023-07-14 15:27:36.066000+02:00,-69,-70.05,4.394673809822107,3.5,3.5,0.0
136,2023-07-14 15:27:37.070000+02:00,-69,-70.5,3.7204979859095992,3.5,3.5,0.0
137,2023-07-14 15:27:38.071000+02:00,-68,-70.65,3.543340677650713,3.5,3.5,0.0
138,2023-07-14 15:27:39.073000+02:00,-71,-70.55,3.5015034364953808,3.5,3.5,0.0
139,2023-07-14 15:27:40.074000+02:00,-61,-70.15,4.0946049227836046,3.5,3.5,0.0
140,2023-07-14 15:27:41.077000+02:00,-75,-70.5,4.198997374060612,3.5,3.5,0.0
141,2023-07-14 15:27:42.079000+02:00,-66,-70.35,4.307582054690802,3.5,3.5,0.0
142,2023-07-14 15:27:43.080000+02:00,-74,-70.8,4.18770129131277,3.5,3.5,0.0
143,2023-07-14 15:27:44.083000+02:00,-69,-70.65,4.196176204217548,3.5,3.5,0.0
144,2023-07-14 15:27:45.086000+02:00,-73,-70.8,4.225237458291173,3.5,3.5,0.0
145,2023-07-14 15:27:46.087000+02:00,-76,-71.1,4.375770608824474,3.5,3.5,0.0
146,2023-07-14 15:27:47.089000+02:00,-77,-71.3,4.554927927097431,3.5,3.5,0.0
147,2023-07-14 15:27:49.095000+02:00,-72,-71.45,4.524494737711429,3.5,3.5,0.0
148,2023-07-14 15:27:51.100000+02:00,-68,-71.15,4.545385166934586,3.5,3.5,0.0
149,2023-07-14 15:27:52.102000+02:00,-75,-70.9,4.153628724253873,3.5,3.5,0.0
150,2023-07-14 15:27:53.104000+02:00,-77,-70.95,4.223680111491639,3.5,3.5,0.0
151,2023-07-14 15:27:54.107000+02:00,-77,-71.25,4.435206041615027,4.0,4.0,0.0
152,2023-07-14 15:27:55.110000+02:00,-65,-71.15,4.556949579892638,4.0,4.0,0.0
153,2023-07-14 15:27:56.110000+02:00,-70,-70.95,4.512847158245412,4.0,4.0,0.0
154,2023-07-14 15:27:57.112000+02:00,-80,-71.6,4.838442550634341,4.0,4.0,0.0
155,2023-07-14 15:27:59.116000+02:00,-75,-71.9,4.85473182087652,4.0,4.0,0.0
156,2023-07-14 15:28:00.118000+02:00,-75,-72.2,4.851478342244004,4.0,4.0,0.0
157,2023-07-14 15:28:01.121000+02:00,-76,-72.6,4.816637831516863,4.0,4.0,0.0
158,2023-07-14 15:28:02.124000+02:00,-69,-72.5,4.872047013860049,4.0,4.0,0.0
159,2023-07-14 15:28:03.127000+02:00,-77,-73.3,4.143479341402714,4.0,4.0,0.0
160,2023-07-14 15:28:04.129000+02:00,-68,-72.95,4.285532577601492,4.0,4.0,0.0
161,2023-07-14 15:28:06.133000+02:00,-67,-73.0,4.205259864302712,4.0,4.0,0.0
162,2023-07-14 15:28:07.135000+02:00,-70,-72.8,4.250077398675971,4.0,4.0,0.0
163,2023-07-14 15:28:08.138000+02:00,-71,-72.9,4.178894338785836,4.0,4.0,0.0
164,2023-07-14 15:28:09.140000+02:00,-70,-72.75,4.22866160237112,4.0,4.0,0.0
165,2023-07-14 15:28:10.141000+02:00,-73,-72.6,4.159959513972966,4.0,4.0,0.0
166,2023-07-14 15:28:11.144000+02:00,-66,-72.05,4.273233707134321,4.0,4.0,0.0
167,2023-07-14 15:28:12.146000+02:00,-72,-72.05,4.273233707134321,4.0,4.0,0.0
168,2023-07-14 15:28:13.149000+02:00,-77,-72.5,4.29810239646821,4.0,4.0,0.0
169,2023-07-14 15:28:14.151000+02:00,-66,-72.05,4.489461343846742,4.0,4.0,0.0
170,2023-07-14 15:28:15.152000+02:00,-68,-71.6,4.417667877249677,4.0,4.0,0.0
171,2023-07-14 15:28:16.155000+02:00,-67,-71.1,4.339536720361734,4.0,4.0,0.0
172,2023-07-14 15:28:17.157000+02:00,-72,-71.45,4.097174893174882,4.0,4.0,0.0
173,2023-07-14 15:28:18.160000+02:00,-73,-71.6,4.096211343231755,4.0,4.0,0.0
174,2023-07-14 15:28:19.162000+02:00,-68,-71.0,3.65628514378064,4.0,4.0,0.0
175,2023-07-14 15:28:20.164000+02:00,-76,-71.05,3.720144309594719,4.0,4.0,0.0
176,2023-07-14 15:28:21.167000+02:00,-67,-70.65,3.703128122916661,4.0,4.0,0.0
177,2023-07-14 15:28:22.171000+02:00,-70,-70.35,3.4834193727306517,4.0,4.0,0.0
178,2023-07-14 15:28:23.173000+02:00,-66,-70.2,3.607010717448575,4.0,4.0,0.0
179,2023-07-14 15:28:24.175000+02:00,-73,-70.0,3.308680767473955,4.5,4.5,0.0
180,2023-07-14 15:28:25.177000+02:00,-74,-70.3,3.388836161031572,4.5,4.5,0.0
181,2023-07-14 15:28:26.179000+02:00,-69,-70.4,3.315037508718408,4.5,4.5,0.0
182,2023-07-14 15:28:27.181000+02:00,-83,-71.05,4.3465049480194216,4.5,4.5,0.0
183,2023-07-14 15:28:28.184000+02:00,-74,-71.2,4.396170582390213,4.5,4.5,0.0
184,2023-07-14 15:28:29.186000+02:00,-75,-71.45,4.465953072089392,4.5,4.5,0.0
185,2023-07-14 15:28:31.190000+02:00,-63,-70.95,4.828370107472733,4.5,4.5,0.0
186,2023-07-14 15:28:32.193000+02:00,-71,-71.2,4.685925174054908,4.5,4.5,0.0
187,2023-07-14 15:28:33.196000+02:00,-68,-71.0,4.73508739429151,4.5,4.5,0.0
188,2023-07-14 15:28:35.201000+02:00,-71,-70.7,4.520130412650484,4.5,4.5,0.0
189,2023-07-14 15:28:36.203000+02:00,-80,-71.4,4.827552501826795,4.5,4.5,0.0
190,2023-07-14 15:28:37.206000+02:00,-67,-71.35,4.869615785124762,4.5,4.5,0.0
191,2023-07-14 15:28:38.209000+02:00,-70,-71.5,4.773832180147301,4.5,4.5,0.0
192,2023-07-14 15:28:40.212000+02:00,-74,-71.6,4.805698371943944,4.5,4.5,0.0
193,2023-07-14 15:28:41.214000+02:00,-74,-71.65,4.826189517948638,4.5,4.5,0.0
194,2023-07-14 15:28:42.217000+02:00,-67,-71.6,4.870966617569155,4.5,4.5,0.0
195,2023-07-14 15:28:43.220000+02:00,-76,-71.6,4.870966617569155,4.5,4.5,0.0
196,2023-07-14 15:28:45.223000+02:00,-75,-72.0,4.801315609179089,4.5,4.5,0.0
197,2023-07-14 15:28:46.226000+02:00,-77,-72.35,4.901933023657141,4.5,4.5,0.0
198,2023-07-14 15:28:48.231000+02:00,-72,-72.65,4.671019273416772,4.5,4.5,0.0
199,2023-07-14 15:28:49.234000+02:00,-70,-72.5,4.707217302912782,4.5,4.5,0.0
200,2023-07-14 15:28:51.238000+02:00,-76,-72.6,4.761689218179374,4.5,4.5,0.0
201,2023-07-14 15:28:52.240000+02:00,-67,-72.5,4.86123224577553,4.5,4.5,0.0
202,2023-07-14 15:28:53.242000+02:00,-70,-71.85,4.208700261926031,4.5,4.5,0.0
203,2023-07-14 15:28:54.243000+02:00,-70,-71.65,4.196176204217538,5.0,5.0,0.0
204,2023-07-14 15:28:55.246000+02:00,-68,-71.3,4.193980649002798,5.0,5.0,0.0
205,2023-07-14 15:28:56.248000+02:00,-75,-71.9,3.782229918697982,5.0,5.0,0.0
206,2023-07-14 15:28:57.250000+02:00,-72,-71.95,3.776311204838511,5.0,5.0,0.0
207,2023-07-14 15:28:58.251000+02:00,-76,-72.35,3.759549245097769,5.0,5.0,0.0
208,2023-07-14 15:28:59.253000+02:00,-70,-72.3,3.7850119933063753,5.0,5.0,0.0
209,2023-07-14 15:29:01.258000+02:00,-77,-72.15,3.5135077688977265,5.0,5.0,0.0
210,2023-07-14 15:29:02.260000+02:00,-74,-72.5,3.3166247903553123,5.0,5.0,0.0
211,2023-07-14 15:29:03.263000+02:00,-73,-72.65,3.2650461429800486,5.0,5.0,0.0
212,2023-07-14 15:29:05.267000+02:00,-71,-72.5,3.2686710642576453,5.0,5.0,0.0
213,2023-07-14 15:29:06.269000+02:00,-68,-72.2,3.3965927199566592,5.0,5.0,0.0
214,2023-07-14 15:29:07.273000+02:00,-80,-72.85,3.587624929055205,5.0,5.0,0.0
215,2023-07-14 15:29:08.276000+02:00,-73,-72.7,3.510885328442543,5.0,5.0,0.0
216,2023-07-14 15:29:09.278000+02:00,-77,-72.8,3.607010717448577,5.0,5.0,0.0
217,2023-07-14 15:29:10.280000+02:00,-71,-72.5,3.4868172789582075,5.0,5.0,0.0
218,2023-07-14 15:29:13.286000+02:00,-73,-72.55,3.486439897358644,5.0,5.0,0.0
219,2023-07-14 15:29:14.288000+02:00,-66,-72.35,3.74552364408776,5.0,5.0,0.0
220,2023-07-14 15:29:15.289000+02:00,-77,-72.4,3.80304587071156,5.0,5.0,0.0
221,2023-07-14 15:29:16.290000+02:00,-74,-72.75,3.596416344962748,5.0,5.0,0.0
222,2023-07-14 15:29:17.293000+02:00,-80,-73.25,3.878076028678394,5.0,5.0,0.0
223,2023-07-14 15:29:18.295000+02:00,-70,-73.25,3.878076028678394,5.0,5.0,0.0
224,2023-07-14 15:29:19.297000+02:00,-73,-73.5,3.67781399604074,5.0,5.0,0.0
225,2023-07-14 15:29:20.298000+02:00,-69,-73.2,3.79195824982561,5.0,5.0,0.0
226,2023-07-14 15:29:21.301000+02:00,-71,-73.15,3.815136060207314,5.0,5.0,0.0
227,2023-07-14 15:29:22.303000+02:00,-69,-72.8,3.860733499983412,5.0,5.0,0.0
228,2023-07-14 15:29:23.305000+02:00,-75,-73.05,3.831654857547567,5.0,5.0,0.0
229,2023-07-14 15:29:24.306000+02:00,-79,-73.15,3.963982580024324,5.5,5.5,0.0
230,2023-07-14 15:29:26.309000+02:00,-69,-72.9,4.063962287433736,5.5,5.5,0.0
231,2023-07-14 15:29:27.312000+02:00,-73,-72.9,4.063962287433736,5.5,5.5,0.0
232,2023-07-14 15:29:28.313000+02:00,-76,-73.15,4.094604922783597,5.5,5.5,0.0
233,2023-07-14 15:29:29.316000+02:00,-77,-73.6,3.9920974568843697,5.5,5.5,0.0
234,2023-07-14 15:29:30.317000+02:00,-72,-73.2,3.7077443845351694,5.5,5.5,0.0
235,2023-07-14 15:29:31.319000+02:00,-71,-73.1,3.7402504841534303,5.5,5.5,0.0
236,2023-07-14 15:29:32.321000+02:00,-80,-73.25,3.95866803755738,5.5,5.5,0.0
237,2023-07-14 15:29:33.324000+02:00,-72,-73.3,3.934998160903668,5.5,5.5,0.0
238,2023-07-14 15:29:34.325000+02:00,-74,-73.35,3.937338133682047,5.5,5.5,0.0
